train,2,17-2-VIRAT_S_040103_01_000132_000195,94,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/17-2-VIRAT_S_040103_01_000132_000195
train,2,27-2-VIRAT_S_040005_06_000886_001016,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/27-2-VIRAT_S_040005_06_000886_001016
train,2,23-2-VIRAT_S_040104_09_001475_001583,104,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/23-2-VIRAT_S_040104_09_001475_001583
train,2,30-2-VIRAT_S_050000_12_001591_001619,167,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/30-2-VIRAT_S_050000_12_001591_001619
train,2,36-2-VIRAT_S_050000_01_000207_000361,73,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/36-2-VIRAT_S_050000_01_000207_000361
train,2,10-2-VIRAT_S_040001_00_000035_000319,90,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/10-2-VIRAT_S_040001_00_000035_000319
train,2,14-2-VIRAT_S_040104_08_001353_001470,152,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/14-2-VIRAT_S_040104_08_001353_001470
train,2,5-2-VIRAT_S_000002,121,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/5-2-VIRAT_S_000002
train,2,26-2-VIRAT_S_040104_05_000939_001116,146,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/26-2-VIRAT_S_040104_05_000939_001116
train,2,31-2-VIRAT_S_040103_00_000000_000120,181,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/31-2-VIRAT_S_040103_00_000000_000120
train,2,8-2-VIRAT_S_050203_07_001288_001531,151,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/8-2-VIRAT_S_050203_07_001288_001531
train,2,30-2-VIRAT_S_000101,108,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/30-2-VIRAT_S_000101
train,2,19-2-VIRAT_S_040000_03_000221_000372,448,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/19-2-VIRAT_S_040000_03_000221_000372
train,2,4-2-VIRAT_S_000003,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/4-2-VIRAT_S_000003
train,2,24-2-VIRAT_S_040104_07_001268_001348,115,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/24-2-VIRAT_S_040104_07_001268_001348
train,2,15-2-VIRAT_S_040003_01_000083_000193,129,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/15-2-VIRAT_S_040003_01_000083_000193
train,2,14-2-VIRAT_S_040000_09_001194_001574,182,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/14-2-VIRAT_S_040000_09_001194_001574
train,2,25-2-VIRAT_S_000006,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/25-2-VIRAT_S_000006
train,2,37-2-VIRAT_S_040104_01_000227_000457,179,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/37-2-VIRAT_S_040104_01_000227_000457
train,2,39-2-VIRAT_S_040104_01_000227_000457,113,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/39-2-VIRAT_S_040104_01_000227_000457
train,2,3-2-VIRAT_S_050203_08_001686_001885,101,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/3-2-VIRAT_S_050203_08_001686_001885
train,2,59-2-VIRAT_S_040104_02_000459_000721,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/59-2-VIRAT_S_040104_02_000459_000721
train,2,44-2-VIRAT_S_040003_02_000197_000552,157,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/44-2-VIRAT_S_040003_02_000197_000552
train,2,61-2-VIRAT_S_040104_02_000459_000721,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/61-2-VIRAT_S_040104_02_000459_000721
train,2,22-2-VIRAT_S_040000_03_000221_000372,202,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/22-2-VIRAT_S_040000_03_000221_000372
train,2,21-2-VIRAT_S_000101,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/21-2-VIRAT_S_000101
train,2,3-2-VIRAT_S_000001,66,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/3-2-VIRAT_S_000001
train,2,2-2-VIRAT_S_000004,130,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/2-2-VIRAT_S_000004
train,2,34-2-VIRAT_S_040005_07_001026_001223,84,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/34-2-VIRAT_S_040005_07_001026_001223
train,2,1-2-VIRAT_S_000201_01_000384_000589,60,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/1-2-VIRAT_S_000201_01_000384_000589
train,2,35-2-VIRAT_S_040003_04_000758_001118,109,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/35-2-VIRAT_S_040003_04_000758_001118
train,2,35-2-VIRAT_S_040005_07_001026_001223,61,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/35-2-VIRAT_S_040005_07_001026_001223
train,2,53-2-VIRAT_S_040104_06_001121_001241,67,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/53-2-VIRAT_S_040104_06_001121_001241
train,2,40-2-VIRAT_S_040104_02_000459_000721,83,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/40-2-VIRAT_S_040104_02_000459_000721
train,2,41-2-VIRAT_S_040003_04_000758_001118,137,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/41-2-VIRAT_S_040003_04_000758_001118
train,2,26-2-VIRAT_S_040005_06_000886_001016,62,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/26-2-VIRAT_S_040005_06_000886_001016
train,2,4-2-VIRAT_S_040000_07_000966_001071,155,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/4-2-VIRAT_S_040000_07_000966_001071
train,2,45-2-VIRAT_S_040003_05_001123_001437,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/45-2-VIRAT_S_040003_05_001123_001437
train,2,26-2-VIRAT_S_000006,204,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/26-2-VIRAT_S_000006
test,2,2-2-VIRAT_S_000201_01_000384_000589,60,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/2-2-VIRAT_S_000201_01_000384_000589
test,2,45-2-VIRAT_S_040005_07_001026_001223,72,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/45-2-VIRAT_S_040005_07_001026_001223
test,2,6-2-VIRAT_S_040001_03_001531_001595,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/6-2-VIRAT_S_040001_03_001531_001595
test,2,9-2-VIRAT_S_050203_07_001288_001531,151,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/9-2-VIRAT_S_050203_07_001288_001531
test,2,35-2-VIRAT_S_040001_02_001102_001530,139,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/35-2-VIRAT_S_040001_02_001102_001530
test,2,0-2-VIRAT_S_050202_00_000000_000105,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/0-2-VIRAT_S_050202_00_000000_000105
test,2,21-2-VIRAT_S_040103_05_000729_000804,138,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/21-2-VIRAT_S_040103_05_000729_000804
test,2,15-2-VIRAT_S_040103_05_000729_000804,138,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/15-2-VIRAT_S_040103_05_000729_000804
test,2,11-2-VIRAT_S_000003,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/11-2-VIRAT_S_000003
test,2,17-2-VIRAT_S_000006,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/17-2-VIRAT_S_000006
test,2,99-2-VIRAT_S_000102,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/99-2-VIRAT_S_000102
test,2,43-2-VIRAT_S_000101,108,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/43-2-VIRAT_S_000101
test,2,41-2-VIRAT_S_040003_05_001123_001437,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/41-2-VIRAT_S_040003_05_001123_001437
test,2,46-2-VIRAT_S_040005_07_001026_001223,61,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/2/46-2-VIRAT_S_040005_07_001026_001223
train,3,6-3-VIRAT_S_000004,70,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/6-3-VIRAT_S_000004
train,3,23-3-VIRAT_S_010106_04_000800_000918,51,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/23-3-VIRAT_S_010106_04_000800_000918
train,3,1-3-VIRAT_S_000002,65,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/1-3-VIRAT_S_000002
train,3,7-3-VIRAT_S_050203_07_001288_001531,121,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/7-3-VIRAT_S_050203_07_001288_001531
train,3,1-3-VIRAT_S_000200_06_001693_001824,60,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/1-3-VIRAT_S_000200_06_001693_001824
train,3,0-3-VIRAT_S_050203_00_000023_000097,71,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/0-3-VIRAT_S_050203_00_000023_000097
train,3,44-3-VIRAT_S_040005_07_001026_001223,84,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/44-3-VIRAT_S_040005_07_001026_001223
train,3,24-3-VIRAT_S_000006,108,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/24-3-VIRAT_S_000006
train,3,0-3-VIRAT_S_010107_00_000019_000057,49,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/0-3-VIRAT_S_010107_00_000019_000057
train,3,18-3-VIRAT_S_040000_03_000221_000372,109,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/18-3-VIRAT_S_040000_03_000221_000372
train,3,1-3-VIRAT_S_000203_07_001341_001458,80,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/1-3-VIRAT_S_000203_07_001341_001458
train,3,1-3-VIRAT_S_000201_07_001485_001581,60,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/1-3-VIRAT_S_000201_07_001485_001581
train,3,1-3-VIRAT_S_000004,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/1-3-VIRAT_S_000004
train,3,9-3-VIRAT_S_010115_03_000685_000793,69,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/9-3-VIRAT_S_010115_03_000685_000793
train,3,6-3-VIRAT_S_000003,67,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/6-3-VIRAT_S_000003
train,3,30-3-VIRAT_S_010114_00_000006_000116,60,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/30-3-VIRAT_S_010114_00_000006_000116
train,3,16-3-VIRAT_S_010114_01_000235_000311,69,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/16-3-VIRAT_S_010114_01_000235_000311
train,3,1-3-VIRAT_S_000003,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/1-3-VIRAT_S_000003
train,3,98-3-VIRAT_S_000102,86,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/98-3-VIRAT_S_000102
train,3,16-3-VIRAT_S_040103_01_000132_000195,84,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/16-3-VIRAT_S_040103_01_000132_000195
train,3,9-3-VIRAT_S_000206_07_001501_001600,60,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/9-3-VIRAT_S_000206_07_001501_001600
train,3,25-3-VIRAT_S_040005_06_000886_001016,77,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/25-3-VIRAT_S_040005_06_000886_001016
train,3,5-3-VIRAT_S_010111_08_000920_000954,73,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/5-3-VIRAT_S_010111_08_000920_000954
train,3,36-3-VIRAT_S_040005_07_001026_001223,60,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/36-3-VIRAT_S_040005_07_001026_001223
train,3,41-3-VIRAT_S_040103_03_000284_000425,85,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/41-3-VIRAT_S_040103_03_000284_000425
train,3,33-3-VIRAT_S_040005_07_001026_001223,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/33-3-VIRAT_S_040005_07_001026_001223
train,3,29-3-VIRAT_S_040005_06_000886_001016,93,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/29-3-VIRAT_S_040005_06_000886_001016
train,3,42-3-VIRAT_S_000101,75,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/42-3-VIRAT_S_000101
train,3,5-3-VIRAT_S_040001_03_001531_001595,60,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/5-3-VIRAT_S_040001_03_001531_001595
train,3,43-3-VIRAT_S_040001_02_001102_001530,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/43-3-VIRAT_S_040001_02_001102_001530
train,3,7-3-VIRAT_S_000202_00_000000_000977,60,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/7-3-VIRAT_S_000202_00_000000_000977
train,3,1-3-VIRAT_S_000202_00_000000_000977,69,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/1-3-VIRAT_S_000202_00_000000_000977
test,3,18-3-VIRAT_S_000202_00_000000_000977,79,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/18-3-VIRAT_S_000202_00_000000_000977
test,3,18-3-VIRAT_S_000006,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/18-3-VIRAT_S_000006
test,3,21-3-VIRAT_S_040000_03_000221_000372,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/21-3-VIRAT_S_040000_03_000221_000372
test,3,1-3-VIRAT_S_050202_07_001126_001301,61,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/1-3-VIRAT_S_050202_07_001126_001301
test,3,9-3-VIRAT_S_000006,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/9-3-VIRAT_S_000006
test,3,20-3-VIRAT_S_010113_04_000681_000772,58,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/20-3-VIRAT_S_010113_04_000681_000772
test,3,47-3-VIRAT_S_000201_00_000018_000380,118,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/47-3-VIRAT_S_000201_00_000018_000380
test,3,29-3-VIRAT_S_040103_00_000000_000120,89,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/29-3-VIRAT_S_040103_00_000000_000120
test,3,13-3-VIRAT_S_000202_00_000000_000977,60,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/13-3-VIRAT_S_000202_00_000000_000977
test,3,47-3-VIRAT_S_040001_02_001102_001530,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/3/47-3-VIRAT_S_040001_02_001102_001530
train,4,1-4-VIRAT_S_000006,71,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/1-4-VIRAT_S_000006
train,4,32-4-VIRAT_S_010114_00_000006_000116,47,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/32-4-VIRAT_S_010114_00_000006_000116
train,4,47-4-VIRAT_S_040005_07_001026_001223,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/47-4-VIRAT_S_040005_07_001026_001223
train,4,3-4-VIRAT_S_000004,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/3-4-VIRAT_S_000004
train,4,100-4-VIRAT_S_000102,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/100-4-VIRAT_S_000102
train,4,28-4-VIRAT_S_040005_06_000886_001016,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/28-4-VIRAT_S_040005_06_000886_001016
train,4,14-4-VIRAT_S_040103_00_000000_000120,911,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/14-4-VIRAT_S_040103_00_000000_000120
train,4,39-4-VIRAT_S_040005_07_001026_001223,96,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/39-4-VIRAT_S_040005_07_001026_001223
train,4,14-4-VIRAT_S_000202_00_000000_000977,60,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/14-4-VIRAT_S_000202_00_000000_000977
train,4,2-4-VIRAT_S_000003,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/2-4-VIRAT_S_000003
train,4,8-4-VIRAT_S_000202_00_000000_000977,60,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/8-4-VIRAT_S_000202_00_000000_000977
train,4,10-4-VIRAT_S_000006,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/10-4-VIRAT_S_000006
train,4,2-4-VIRAT_S_000202_00_000000_000977,60,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/2-4-VIRAT_S_000202_00_000000_000977
train,4,11-4-VIRAT_S_050203_07_001288_001531,113,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/11-4-VIRAT_S_050203_07_001288_001531
train,4,30-4-VIRAT_S_040104_04_000854_000934,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/30-4-VIRAT_S_040104_04_000854_000934
train,4,6-4-VIRAT_S_010111_08_000920_000954,51,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/6-4-VIRAT_S_010111_08_000920_000954
train,4,7-4-VIRAT_S_000003,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/7-4-VIRAT_S_000003
train,4,48-4-VIRAT_S_000201_00_000018_000380,90,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/48-4-VIRAT_S_000201_00_000018_000380
train,4,17-4-VIRAT_S_010114_01_000235_000311,47,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/17-4-VIRAT_S_010114_01_000235_000311
train,4,44-4-VIRAT_S_000101,86,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/44-4-VIRAT_S_000101
train,4,32-4-VIRAT_S_040005_06_000886_001016,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/32-4-VIRAT_S_040005_06_000886_001016
train,4,11-4-VIRAT_S_000206_07_001501_001600,60,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/11-4-VIRAT_S_000206_07_001501_001600
train,4,2-4-VIRAT_S_000201_07_001485_001581,60,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/2-4-VIRAT_S_000201_07_001485_001581
train,4,2-4-VIRAT_S_000203_07_001341_001458,60,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/2-4-VIRAT_S_000203_07_001341_001458
train,4,18-4-VIRAT_S_040103_01_000132_000195,70,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/18-4-VIRAT_S_040103_01_000132_000195
train,4,1-4-VIRAT_S_050203_00_000023_000097,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/1-4-VIRAT_S_050203_00_000023_000097
train,4,12-4-VIRAT_S_040103_02_000199_000279,63,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/12-4-VIRAT_S_040103_02_000199_000279
train,4,2-4-VIRAT_S_000002,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/2-4-VIRAT_S_000002
train,4,8-4-VIRAT_S_000004,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/8-4-VIRAT_S_000004
train,4,20-4-VIRAT_S_000006,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/20-4-VIRAT_S_000006
train,4,2-4-VIRAT_S_050202_07_001126_001301,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/2-4-VIRAT_S_050202_07_001126_001301
test,4,24-4-VIRAT_S_010106_04_000800_000918,47,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/24-4-VIRAT_S_010106_04_000800_000918
test,4,21-4-VIRAT_S_010113_04_000681_000772,65,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/21-4-VIRAT_S_010113_04_000681_000772
test,4,48-4-VIRAT_S_040001_02_001102_001530,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/48-4-VIRAT_S_040001_02_001102_001530
test,4,5-4-VIRAT_S_000006,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/5-4-VIRAT_S_000006
test,4,3-4-VIRAT_S_000200_06_001693_001824,60,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/3-4-VIRAT_S_000200_06_001693_001824
test,4,31-4-VIRAT_S_010114_00_000006_000116,47,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/31-4-VIRAT_S_010114_00_000006_000116
test,4,7-4-VIRAT_S_040001_03_001531_001595,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/7-4-VIRAT_S_040001_03_001531_001595
test,4,10-4-VIRAT_S_010115_03_000685_000793,47,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/10-4-VIRAT_S_010115_03_000685_000793
test,4,19-4-VIRAT_S_000202_00_000000_000977,60,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/19-4-VIRAT_S_000202_00_000000_000977
test,4,44-4-VIRAT_S_040001_02_001102_001530,59,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/4/44-4-VIRAT_S_040001_02_001102_001530
train,5,0-5-VIRAT_S_050202_09_001642_001712,491,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/5/0-5-VIRAT_S_050202_09_001642_001712
train,5,72-5-VIRAT_S_010108_02_000800_000960,150,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/5/72-5-VIRAT_S_010108_02_000800_000960
train,5,0-5-VIRAT_S_000205_02_000409_000566,108,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/5/0-5-VIRAT_S_000205_02_000409_000566
train,5,45-5-VIRAT_S_040001_02_001102_001530,80,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/5/45-5-VIRAT_S_040001_02_001102_001530
train,5,6-5-VIRAT_S_000006,168,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/5/6-5-VIRAT_S_000006
train,5,39-5-VIRAT_S_050000_01_000207_000361,167,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/5/39-5-VIRAT_S_050000_01_000207_000361
train,5,12-5-VIRAT_S_000003,132,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/5/12-5-VIRAT_S_000003
train,5,2-5-VIRAT_S_000001,217,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/5/2-5-VIRAT_S_000001
train,5,2-5-VIRAT_S_050203_08_001686_001885,223,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/5/2-5-VIRAT_S_050203_08_001686_001885
train,5,2-5-VIRAT_S_000203_04_000903_001086,145,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/5/2-5-VIRAT_S_000203_04_000903_001086
train,5,1-5-VIRAT_S_050202_01_000150_000280,386,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/5/1-5-VIRAT_S_050202_01_000150_000280
train,5,104-5-VIRAT_S_000102,154,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/5/104-5-VIRAT_S_000102
train,5,43-5-VIRAT_S_000200_04_000937_001443,135,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/5/43-5-VIRAT_S_000200_04_000937_001443
train,5,0-5-VIRAT_S_000203_08_001702_001734,94,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/5/0-5-VIRAT_S_000203_08_001702_001734
train,5,14-5-VIRAT_S_040103_02_000199_000279,162,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/5/14-5-VIRAT_S_040103_02_000199_000279
train,5,22-5-VIRAT_S_010113_04_000681_000772,224,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/5/22-5-VIRAT_S_010113_04_000681_000772
train,5,26-5-VIRAT_S_010106_04_000800_000918,179,/media/grupoavatar/DATOS/ VIRAT Ground Dataset/videos_cropped_categorized2/5/26-5-VIRAT_S_010106_04_000800_000918
